"","2.5%","50%","97.5%","sample_size"
"16",2.56854044642853,2.60293750482619,2.636952509577,3
"17",2.55897841224114,2.59235280715825,2.62505979042792,7
"18",2.549795342024,2.58167919424221,2.61332672134316,28
"19",2.54057150375112,2.57116609976759,2.6015911518347,40
"20",2.53130064430747,2.56066728584103,2.58994230099882,89
"21",2.52190188354956,2.55022292851492,2.57824429930435,154
"22",2.51256681594316,2.53986819941586,2.56680993458984,231
"23",2.50327981350784,2.52948236009304,2.55531142691195,258
"24",2.49395230747361,2.5191420623001,2.5439998681187,383
"25",2.48463111084974,2.50886942443916,2.53262598611341,590
"26",2.47560693547953,2.49862505181279,2.5213556256461,624
"27",2.46645605311884,2.48836658672762,2.51032720124922,674
"28",2.45726421891171,2.47822918037012,2.49942281600828,934
"29",2.4480155730205,2.46814035307844,2.48842609894546,846
"30",2.43865698135657,2.4581133084639,2.47742341208482,1470
"31",2.42956108941892,2.44810728738262,2.46650084586479,1142
"32",2.42029553983569,2.43809446631092,2.4556240112098,1327
"33",2.4109773620771,2.4281064445781,2.44500956764434,1158
"34",2.40186745854848,2.41819901016198,2.43443977092687,1311
"35",2.39275479673278,2.40837008098005,2.42393559778744,1863
"36",2.38354357103392,2.39857043712315,2.41369350580946,1588
"37",2.37403469972133,2.38874868371928,2.40347966925368,1427
"38",2.36467041039201,2.37902625014716,2.39343432013961,1732
"39",2.35527172048208,2.36934922567322,2.3834407133279,1491
"40",2.34599008736721,2.35973054576239,2.37359852367949,1799
"41",2.33663528937844,2.35005265342886,2.36355031511203,1445
"42",2.32704111119073,2.34047223074495,2.35387739339871,1399
"43",2.31761873393477,2.33085180852676,2.34437403986092,1146
"44",2.30791835160751,2.32132675356487,2.33480015488531,1113
"45",2.29827139939811,2.31191924552169,2.32534578099707,1640
"46",2.28842498198513,2.3025114570127,2.31626261409052,1376
"47",2.27853338080576,2.2930527183918,2.30727220661118,1435
"48",2.26866544843127,2.28371271813494,2.29805563693577,1633
"49",2.25902812828402,2.27438180179837,2.28921886645202,1212
"50",2.24926431186634,2.2650996868222,2.28054388533367,1450
"51",2.23960647332679,2.25584154222702,2.27180744806118,1198
"52",2.22976173814273,2.24664606310841,2.26315295036843,1078
"53",2.22008785650848,2.237501710624,2.25469022012977,984
"54",2.21038287423189,2.22840289664613,2.24612955698693,902
"55",2.20075396322135,2.21930070352776,2.23762968418817,1320
"56",2.19108758126423,2.21026411901699,2.22936865934942,1108
"57",2.18141770348132,2.20127668839442,2.22117704392534,810
"58",2.17173110971867,2.19222545134621,2.2130156232271,835
"59",2.16197681107005,2.18324053471817,2.20498719156882,705
"60",2.15234610105002,2.17436105639027,2.1967699338478,1095
"61",2.14290897392137,2.16555709574139,2.1887134975706,611
"62",2.13333513221384,2.15678899801823,2.18067683159422,606
"63",2.12388016279406,2.14802060442095,2.1726203951607,511
"64",2.1144866569552,2.13923831000103,2.16458228005213,363
"65",2.10509294906362,2.13052372053629,2.15651613496603,649
"66",2.09574397550247,2.12183928200627,2.14867904331365,379
"67",2.08647411282115,2.11323099104368,2.14077641931151,308
"68",2.07723002105041,2.10460187379528,2.13313334983301,364
"69",2.06803198551705,2.0960282587231,2.1254261159066,218
"70",2.05878871709935,2.08739624499901,2.11768144975852,499
"71",2.04959727340166,2.07884211497571,2.11003927217823,257
"72",2.04045353174358,2.07038294423195,2.10229268026947,212
"73",2.03127895902874,2.06189629107004,2.09473456794967,145
"74",2.02205427990848,2.05346672223402,2.08727589693658,94
"75",2.01298617846437,2.04502044264026,2.07971704386662,211
"76",2.00384149276962,2.0367076616529,2.07209692067426,128
"77",1.99479723941081,2.02837601473515,2.06450408395193,95
"78",1.98579202067388,2.02007364383337,2.05693578257269,102
"79",1.97682803509188,2.01188174959233,2.04945518447533,61
"80",1.96790134763852,2.00364852661275,2.04208373248835,137
"81",1.95901590681958,1.99549194099372,2.03475420835467,55
"82",1.95012939854154,1.98734719520002,2.02746943406918,42
"83",1.94129788816307,1.97923028828905,2.02005182334599,33
"84",1.9324843127174,1.97117103055971,2.01262693342635,21
"85",1.92375616270724,1.96308509866679,2.00538116220606,56
"86",1.91509337405571,1.95506239632043,1.998065702192,26
"87",1.90646992058065,1.94709031961761,1.99079079702084,27
"88",1.8977816021549,1.93912222764758,1.9834761543742,10
"89",1.8891702141606,1.93117058533248,1.97628572217732,9
"90",1.88071005921754,1.92326703012729,1.96917863771607,19
"91",1.87211476847152,1.91538019074453,1.96190509566064,0
"92",1.86364694289647,1.90753429277994,1.95478929974615,9
"93",1.8552060261551,1.89973678858972,1.94791888114585,1
"94",1.84664735445397,1.89201606395203,1.94106644528226,2
"95",1.83814225768841,1.88436082373996,1.93394856780481,18
